Step,Velocity
0,8.881784197001252e-16
1,8.881784197001252e-16
2,8.881784197001252e-16
3,8.881784197001252e-16
4,1.7763568394002505e-15
5,8.881784197001252e-16
6,0.0
7,8.881784197001252e-16
8,8.881784197001252e-16
9,2.6645352591003757e-15
10,8.881784197001252e-16
11,0.0
12,0.0
13,8.881784197001252e-16
14,1.7763568394002505e-15
15,8.881784197001252e-16
16,0.0
17,0.0
18,8.881784197001252e-16
19,8.881784197001252e-16
20,8.881784197001252e-16
21,0.0
22,8.881784197001252e-16
23,8.881784197001252e-16
24,0.0
25,0.0
26,1.7763568394002505e-15
27,8.881784197001252e-16
28,8.881784197001252e-16
29,0.0
30,0.00033633624331752543
31,0.0033961756304936586
32,0.001584520751038987
33,0.00016883495679476113
34,0.0002462849521256416
35,0.0004112490807868241
36,0.0023072483119079834
37,0.006995756587019564
38,0.010629910178082902
39,0.013618226657032828
40,0.016106819000449413
41,0.018149868380202605
42,0.018781290310554866
43,0.028620909153720397
44,0.04435450958145193
45,0.07332167755606633
46,0.08937266567005953
47,0.10097479175945612
48,0.11265669942501066
49,0.12805412899291824
50,0.1484990068018277
51,0.16462614641234374
52,0.1769452834141072
53,0.18745988526649082
54,0.19881793404150105
55,0.20611606978273844
56,0.20940178334991
57,0.20918329224404353
58,0.20716990038481953
59,0.19939667157663
60,0.18467933465389308
61,0.1721327124398755
62,0.16203376944783265
63,0.1525176776959185
64,0.1461025017505193
65,0.14114907625233464
66,0.13444197584355244
67,0.12754525612763068
68,0.12106280066187125
69,0.11750498377221419
70,0.11684070563789106
71,0.1170165601022255
72,0.117429234867652
73,0.11925013280303176
74,0.12183889911509382
75,0.12471385300412585
76,0.12736870226567376
77,0.12854415390283336
78,0.12853183500665644
79,0.1284932812395052
80,0.12845473903674964
81,0.1284162083949294
82,0.12837768931056104
83,0.12833918178018422
84,0.12830068580033505
85,0.1282622013675514
86,0.12822372847836583
87,0.12818526712931266
88,0.12814681731693156
89,0.12810837903776395
90,0.12994042664175254
91,0.1341545999107563
92,0.13496960167258187
93,0.1344041631018289
94,0.13261254679431822
95,0.13020411687599598
96,0.12746245682892088
97,0.12461619446329131
98,0.12190120423365514
99,0.1162126087478299
100,0.10842861827868511
101,0.11322696675985178
102,0.11074193167142177
103,0.10722525389723181
104,0.1031525589521074
105,0.09610704521109703
106,0.0874538371196163
107,0.07835510634508935
108,0.06915819657569244
109,0.05025278488973228
110,0.024463983113495402
111,0.005521614625973115
112,0.00941675667010422
113,0.020929849256216215
114,0.030155808324687783
115,0.03700268181178856
116,0.04139421241711361
117,0.04386268594744536
118,0.04475369050160971
119,0.04287136291607041
120,0.040124343733277
121,0.03978428061730099
122,0.038455414330659465
123,0.035283580230913714
124,0.030806332099718503
125,0.025517301789784952
126,0.01972673865502017
127,0.014088191036361053
128,0.010549938596346564
129,0.01901902469374761
130,0.03730849025679106
131,0.04895696535787053
132,0.056770952504361816
133,0.06275119027765541
134,0.0677501950024233
135,0.07198084539006899
136,0.07553334303848835
137,0.07838939729131233
138,0.08050114829871191
139,0.07700768881998599
140,0.06950384697685763
141,0.06500601992825672
142,0.06024051856128665
143,0.05457510081894057
144,0.04978908512484104
145,0.04963382886839618
146,0.04772163100630955
147,0.04326805371558251
148,0.038739139041778614
149,0.034774471540965024
150,0.02299766261994307
151,0.010343004006781342
152,0.0012796696813097697
153,0.006084805207605015
154,0.01196852704571505
155,0.016670508670301842
156,0.020153121167197696
