Generation,Fitness
195,1.0227647660144443
196,0.20810362183039732
197,0.37570846362611654
198,0.4993856301951549
199,1.0227647660144443
200,0.5601856604578286
201,0.37645074361129716
202,0.2838978904845533
203,0.4993856301951549
204,0.2838978904845533
205,0.4993856301951549
206,1.0227647660144443
207,1.0227647660144443
208,1.0227647660144443
209,1.3098733763597892
210,1.3098733763597892
211,1.222282568964383
212,0.39394090661654957
213,0.39394090661654957
214,1.3098733763597892
215,0.8001980144642014
216,0.9191656350742923
217,1.3098733763597892
218,1.3098733763597892
219,1.3098733763597892
220,1.3098733763597892
221,0.8001980144642014
222,0.39394090661654957
223,0.8001980144642014
224,1.3098733763597892
225,1.3098733763597892
226,0.9191656350742923
227,0.8001980144642014
228,0.6886761407679494
229,1.3098733763597892
230,1.3098733763597892
231,1.3098733763597892
232,1.3098733763597892
233,0.5196960476064065
234,0.8884572545669203
235,1.3098733763597892
236,1.3098733763597892
237,0.8114340635083197
238,0.7417239628065042
239,0.523714247023408
240,0.5878527396453332
241,0.8001980144642014
242,1.3098733763597892
243,0.8884572545669203
244,0.39394090661654957
245,1.3098733763597892
246,1.0062975862649388
247,1.3098733763597892
248,1.3098733763597892
249,1.3098733763597892
250,0.7012554516727789
251,0.8001980144642014
252,-0.10105593950640657
253,1.3098733763597892
254,1.3098733763597892
255,0.3460435113761653
256,0.8067223921938318
257,1.3098733763597892
258,0.8001980144642014
259,0.6398196343799913
