Generation,Fitness
0,0.40092524133438445
1,0.4511674414285922
2,0.45006442995555673
3,0.4511674414285922
4,-0.14617692681917305
5,0.6956566751030699
6,0.4035434759626755
7,0.6956566751030699
8,0.6956566751030699
9,0.7901034890416634
10,0.3521470305860177
11,1.0790276579395792
12,1.0054950794390107
13,0.7439200476367329
14,1.1885571031276871
15,0.9976442119546043
16,0.6404972287316566
17,1.0870044517786672
18,1.3803216439861687
19,1.2136800269059007
20,-0.0957151774002023
21,1.3803216439861687
22,1.3803216439861687
23,0.22609848683674194
24,1.1885571031276871
25,0.6525216782340975
26,0.6591253988414776
27,0.6229135529916237
28,0.15707268114643202
29,-0.22525292265475816
30,0.7445880996186602
31,0.9146494355112011
32,1.2080168933512052
33,1.6598976856007415
34,0.7968627914507342
35,0.37858649015986323
36,1.6598976856007415
37,1.0389947791551277
38,1.6598976856007415
39,0.5504512125654326
40,1.051868163288467
41,0.16290564081332182
42,1.0311273157943814
43,1.6598976856007415
44,1.0257390194450924
45,1.0270473428043845
46,1.6598976856007415
47,0.8411928708393219
48,1.0212229254063203
49,0.16290564081332182
50,1.6598976856007415
51,0.8293081272863647
52,1.1307808206242287
53,1.8017594336919078
54,1.7709200337024988
55,0.4754806434781944
56,1.521869422577958
57,1.275149480263142
58,1.2000371485010808
59,1.678413364619205
60,1.3364926243495878
61,1.1557217970155609
62,0.8926236122945284
63,0.5348204676050274
64,1.8017594336919078
65,0.10061066400630025
66,0.8349153048259597
67,1.7026924892153126
68,1.730523260772883
69,0.5873366055772733
70,1.8017594336919078
71,0.2695314728677536
72,1.326163820968861
73,0.5873366055772733
74,1.5504615669547572
75,0.6033434634931405
76,0.5873366055772733
77,1.6598976856007415
78,0.9009761033158883
79,0.8152722341274057
80,1.275149480263142
81,1.2196475198512786
82,0.7863005407615411
83,0.9522560177423713
84,1.378423535413626
85,0.6843348276633963
86,1.2869544198174259
87,-0.3376535412138484
88,1.7595540550576567
89,1.8017594336919078
90,0.024160883020666546
91,0.7938945240570057
92,1.0437140724467788
93,1.7026924892153126
94,1.6598976856007415
95,1.8017594336919078
96,0.2702177126632561
97,0.34272225435534676
98,1.7846355740188837
99,1.185453727392237
100,1.1583615024434613
101,1.6598976856007415
102,1.7351869610105446
103,1.8017594336919078
