Step,Velocity
0,8.881784197001252e-16
1,8.881784197001252e-16
2,0.0
3,8.881784197001252e-16
4,8.881784197001252e-16
5,8.881784197001252e-16
6,0.0
7,0.0
8,8.881784197001252e-16
9,1.7763568394002505e-15
10,2.6645352591003757e-15
11,1.7763568394002505e-15
12,8.881784197001252e-16
13,8.881784197001252e-16
14,0.0
15,0.0
16,8.881784197001252e-16
17,8.881784197001252e-16
18,0.0
19,1.7763568394002505e-15
20,2.6645352591003757e-15
21,1.7763568394002505e-15
22,8.881784197001252e-16
23,8.881784197001252e-16
24,2.6645352591003757e-15
25,1.7763568394002505e-15
26,0.0
27,8.881784197001252e-16
28,8.881784197001252e-16
29,8.881784197001252e-16
30,0.0
31,8.881784197001252e-16
32,1.7763568394002505e-15
33,1.7763568394002505e-15
34,8.881784197001252e-16
35,8.881784197001252e-16
36,8.881784197001252e-16
37,8.881784197001252e-16
38,8.881784197001252e-16
39,8.881784197001252e-16
40,1.7763568394002505e-15
41,0.00012820692011050738
42,0.001506333688668704
43,0.0038594990648173066
44,0.00587401529608389
45,0.007919519472616265
46,0.009351456352191256
47,0.010367064620313116
48,0.010739840072412576
49,0.010952471673865816
50,0.01108505507559343
51,0.011126250970031393
52,0.011122913595369432
53,0.011119577221775145
54,0.011116241848937669
55,0.011112907476563905
56,0.01110957410435276
57,0.011106241732001365
58,0.011109248098963853
59,0.01002512787514842
60,0.008146941992370316
61,0.0067449157685182115
62,0.005566928055232623
63,0.004563237312235735
64,0.003915152092951679
65,0.003554314311274176
66,0.003184820313601122
67,0.002907051978860764
68,0.002723202971222527
69,0.002577817483287781
70,0.0023899585286706326
71,0.0022088579260541863
72,0.0020462307811612845
73,0.0018912523646097412
74,0.0017671925411795186
75,0.0016365505135373937
76,0.0015070984868854609
77,0.001396096439961525
78,0.0013210837037780365
79,0.001215324487938041
80,0.001128253306063698
81,0.0011083917829743939
82,0.0011033566862312938
83,0.001081753008848274
84,0.0010364595476461957
85,0.0011104144039730812
86,0.0011668882561028937
87,0.001200846269066247
88,0.001193955064222152
89,0.0011609149490858783
90,0.0011315687713207012
91,0.0011023539081937983
92,0.0010703014715849335
93,0.0010893359111250334
94,0.001096333057641452
95,0.0010787422108293754
96,0.0010713979342105162
97,0.0011129602251349624
98,0.001120688948659243
99,0.0010913455404066852
100,0.0010873746630331027
101,0.0011086227589718334
102,0.0011160029761292378
103,0.0011120747814370446
104,0.0010881499876678191
105,0.001115026825342369
106,0.001115900620911603
107,0.0011022652449108605
108,0.0010890663791016664
109,0.0011752529339288387
110,0.0012144368220532442
111,0.0012218185863268616
112,0.001220961162386125
113,0.0012017104269208545
114,0.0011703688758917252
115,0.0011292019502331385
116,0.0010931705087333654
117,0.001087276018896688
118,0.0011019912366325713
119,0.001086298075600567
120,0.0010638120737329615
121,0.0010900955411070612
122,0.001204043157728485
123,0.0012115308842428618
124,0.0012195138715052067
125,0.001192577155202379
126,0.0011653738659722634
127,0.0011142781571500393
128,0.00107859564315671
129,0.001080818901785463
130,0.0010998869600324923
131,0.0010703066534185623
132,0.0010298382796669614
133,0.001028199749462999
134,0.0011121541356384768
135,0.0011614635411536511
136,0.0011772279925779117
137,0.0011546181984423143
138,0.0011246609879549396
139,0.0010875062386528356
140,0.001037813949842814
141,0.0010776938377849987
142,0.0011649935757436225
143,0.0011848845242665718
144,0.001177099161889572
145,0.0011551589504490423
146,0.001167558646307576
147,0.0011208328566771897
