Generation,Individual,Fitness,frequency0,amplitude0,phase_offset0,frequency1,amplitude1,phase_offset1,frequency2,amplitude2,phase_offset2,frequency3,amplitude3,phase_offset3,frequency4,amplitude4,phase_offset4,frequency5,amplitude5,phase_offset5,frequency6,amplitude6,phase_offset6,frequency7,amplitude7,phase_offset7,frequency8,amplitude8,phase_offset8,frequency9,amplitude9,phase_offset9
0.0,0.0,99.89180257272776,1.7004835899731656,1.4211054816819502,-1.976695966927287,-0.8325366041610545,-2.137799899978994,-2.195029070114434,-1.1609129575131858,1.390979613489614,-1.6344053024330645,0.5352648221924475,1.553733188868509,0.18769744469443073,-0.5306695889273072,-3.3804710249797454,2.0525628829488674,-0.7188416021077546,3.5747896394494583,-2.279066929293692,-1.36304617922571,0.959447865535627,-3.687104863559858,2.7378726248162684,1.3500244648674864,-1.4141323634168994,4.01885696775638,-2.0156674565612893,-0.7921575650524459,-1.3484778782584783,1.296325170098981,-3.1890058833474453
0.0,1.0,102.00675352436038,2.1308076442059756,-0.598069401549244,-1.529652467839029,1.090237755375078,-0.2397079851871995,-1.8318668946559853,2.0698824780686906,4.503491155030509,-2.136598514072435,-2.7417261476782224,-2.0278618063579135,0.9223500160743164,-3.4113489461035944,2.299595704244249,1.085131485080942,1.4348174118226813,2.351840998121971,2.743261484355495,0.43669742259069944,0.13586511728867956,0.36593853324948616,-0.6250389119645592,1.8643893710732153,-0.2564823785573502,2.34292849425786,4.960486235751221,-2.110913417084285,-0.2947491989153169,0.09070443742817669,-2.994251493514837
0.0,2.0,101.8835309773223,-1.977608125981591,2.822992284469141,1.0338919609968704,0.928927811630289,1.9329063342698178,-2.544554714884513,-1.7125395689575973,2.963992769623018,-0.7513564753621391,-3.786761850587687,2.5772744527478064,1.6292305698318035,-0.2566201796302502,-0.27913136403492667,2.3369595296617445,-1.2915800900953414,0.739158385270982,0.6287547749305614,-1.9948473472010457,4.144650709312113,-0.8680888579059912,1.2075697122091513,0.8216641419161734,3.7733371225107613,0.4534682251240387,1.7245815237025681,-1.404856332831394,1.3063563466395738,0.755479328302928,-2.5236377755309882
0.0,3.0,99.78444861378216,-0.44675231473588006,-0.2140786861238302,-0.11228035442580926,-1.61097396154128,2.2347250928633744,2.3439650874530265,-0.7556919553647532,-1.012402721491986,-2.8498741894998414,0.2381384600274509,2.4652712093786944,0.5828171021456965,-1.822572296877655,-0.6278389855655389,-2.260292606305617,1.3457095622226547,2.0058347309924827,2.407235040751834,0.721387172272901,0.18821399848161224,1.1649501990851547,2.5441978246703223,5.219064995217881,-1.2787885545773512,1.166339390961634,1.072037902986433,-0.25786488823968917,-1.700843790287364,2.3598923665906746,-1.7628664426882052
0.0,4.0,99.57519137039588,0.7177525289718971,1.1886518462954847,-1.0564601890170888,2.2646960678439294,-0.5289954158432935,-1.6059132267035823,0.165282181595775,1.3328550643640908,2.850089565882505,1.84042602541915,3.5145502891799905,-0.27969482454572386,-1.9207041824540978,0.8090755560750226,1.841217228386244,-1.1674869426591186,-0.6363201646880945,-2.6447071193197846,-1.7889165669669176,-3.3648456438857943,3.0728336635307465,-2.113715461692096,3.2453889616288727,-1.5235520912867682,0.9822412393673146,2.120151594460461,1.2609377402324655,-1.3261998282906529,1.3311935519722602,2.176625453019772
0.0,5.0,101.1608110826881,-0.9683907673592423,-0.45393570173378506,0.071190612287838,-1.4611759130188318,1.4451475151686537,3.049833355278855,4.6162119498105785,2.989632243479389,0.7133579224501281,1.4891948681642697,2.42286512611527,-0.45088172165202633,0.722943676326816,0.5300432859312174,-3.67731486325143,-1.3518883076897648,0.284438435326806,0.03821161505657308,1.1590644609082785,4.0508375022629375,1.799489693445468,2.496887969552499,3.5964172629452666,-0.17690868192074044,1.1233088026129852,1.9843505900872227,-1.1763596157157175,-3.4584102657769678,0.5980680050870117,3.527515504286605
0.0,6.0,98.71511168816156,-0.06974523972505511,-0.08955017321074776,0.18197576779811017,-0.5085303805559312,2.231530196462476,2.3810996337050674,-0.08881891693290814,0.39126781639174923,2.4858682826093044,3.097071943085763,4.447674338656393,-5.301653911414031,0.6591021266611631,0.4230243725438023,-0.08211291799460502,-1.8744900558871425,1.2825428888824215,-3.377763578884133,0.33184674085735255,1.3810660849816936,1.9758073670718028,-1.7258562946783875,1.6203335582248009,-2.036022303526543,-1.463790429700532,-1.2664358860786527,2.9577208767798697,-1.6923302675560579,0.730396392579136,-0.5417679233515921
0.0,7.0,99.28120015922015,-4.048097223294286,-1.2573116335782362,-1.337950760542941,-0.46498878033959323,3.31146561481236,1.5768083731517244,0.4163950401810581,0.7127048203766289,1.7463880822622926,1.1745275947652531,-0.7939688886539398,-0.18890321604070232,1.22571931334893,2.4197591844923356,-0.6651169056211373,3.4297215067896616,3.3843038333260336,-1.1275558798374452,-0.17516792491047786,1.2368536100682652,-0.6377177102523135,1.5075947964838525,-0.4007031412680562,4.6641649432940495,-1.3040387027125107,1.0034823718812818,3.8801509944456916,-0.10163522667161937,2.4470151379307516,-0.29816088980116373
0.0,8.0,97.43383935176227,0.205506737624109,0.21723750419154908,1.6375431697699994,-1.3879078394656044,1.0005157513536282,-0.5478907400962431,3.668323335208406,-1.4392519255212424,0.020402602256417733,1.0249378378382596,0.6036362956471976,-0.5927697654696804,-0.5953420649895456,-0.3123572129282641,1.1260302105898723,1.7782509703403366,4.994817930100866,1.4254128941784148,-2.7439398408573386,1.5499579762105316,-0.9554661264542469,4.651455165356681,5.394976493485015,1.820521413719181,-2.0370590255612533,0.07495654822646447,-1.7173347869411013,-1.4487237849911159,2.0083659002082026,-1.005230960133914
0.0,9.0,99.82266710631365,2.445313713784957,-1.8097612331048154,-1.1236537717232618,2.3002812402105453,1.0753215346619724,2.4258347441359738,-1.4270424578524687,-3.554186261052857,-0.75906957048406,1.5356192240512287,-1.0014934451712443,1.3828213317771203,0.3954321112672107,0.7647629103566352,1.9047601253271054,1.959748990168709,0.38053181101847044,1.154706473783221,-4.852496286036558,1.6302451297769398,1.9233247857985885,2.5580739966171504,0.21307533949504054,1.856382709054632,-0.962759228031855,0.6849222254661822,1.206507567235312,-3.966330341370903,2.0754452592967962,-0.6082518440544106
