Generation,Individual,Fitness,frequency0,amplitude0,phase_offset0,frequency1,amplitude1,phase_offset1,frequency2,amplitude2,phase_offset2,frequency3,amplitude3,phase_offset3,frequency4,amplitude4,phase_offset4,frequency5,amplitude5,phase_offset5,frequency6,amplitude6,phase_offset6,frequency7,amplitude7,phase_offset7,frequency8,amplitude8,phase_offset8,frequency9,amplitude9,phase_offset9
0.0,0.0,101.84071059696127,2.791479286355917,3.2326996674976907,0.6543748107625436,-2.479673581163599,-4.575746069779807,0.17509072010579593,-3.7175174904965314,5.1621726024153505,4.364969487155452,2.91255757192264,0.8740852787113016,3.3682113264115996,-1.1924984810875607,-0.36217491420203385,-0.8562270316477153,0.032049859254596455,2.459480987886961,-1.6508504608496561,1.4132371281593592,1.9631750266462629,0.555126259033148,-1.2689723330348868,-1.1051260063281094,-0.9638074795197499,0.9095279537892164,-1.9442202718865147,-3.121928191249398,0.9211056336413985,-2.3346371012060025,-4.281577596313106
0.0,1.0,99.5361330471507,-0.936730796623538,3.238224410675163,-4.106638744826344,-0.5828790269743738,1.8120048749122095,1.013267219169342,3.5206479678618443,1.2664788604571138,1.7082927175328069,-0.11656881959169385,1.8651944873781723,0.036730974454416185,0.2703116255507241,-0.2613154475078816,1.7815699476735911,-3.2008438959683865,0.31432547389062304,1.1706620697308037,-0.13512197078874513,-0.26653736017982843,1.8634088889071247,-1.8236002971860539,3.9411425931054436,0.5903787352249741,-0.9103535303478513,2.669916199667793,-1.8287372423468191,-3.4288114555914064,1.2068910863775475,4.644854937031891
0.0,2.0,100.02874475646821,-0.36916235897883265,-1.1344117706275498,-2.5702432821116985,0.8348778692073431,5.531631296422753,0.32170824447302115,0.8198193985659481,4.643290700502936,-1.0759881362277612,3.4364444913833534,0.0018878830485378195,2.805138844977739,-0.35564021757360254,0.8447364277111198,-1.5211063110333385,0.219905904815771,-2.9426249385674117,-2.862050461545184,-1.1755716334321318,-1.3958193957146996,2.509828986973195,1.2500936525410422,-0.845717018174879,1.0007991523948983,2.688164993716417,-0.2138843300344564,0.5153004617150684,1.7806986612334854,0.9759614738570845,2.2041227551804643
0.0,3.0,97.75802414538381,1.9863544829585276,2.712298002270723,-1.6527821112460372,0.04070777383540466,-2.0675385990627064,0.7954698154151956,-2.68497459545576,3.418388812169275,-1.6702688742538927,3.1794616982643675,-4.037948736102298,1.1413592585310048,1.2293137979791209,0.38794010667348666,-3.2470238997032084,-4.488136711443907,1.715422691118553,1.248104370336809,-1.6142222298349498,3.1218180917989318,-3.1148432454177426,-0.060062579237426084,1.6650020229567328,-0.7707626493087669,-0.23126168665282612,1.9987890414681477,0.10116345638454836,4.424351158420715,3.0010352431101017,0.45765631592387507
0.0,4.0,100.26761954523458,-2.727280600227547,0.5235522558837344,-1.5257492288432157,2.959049322223321,-0.18472427672858216,-0.2159847668384587,-2.7400641911326518,0.3267358253330441,4.769436274655511,0.8623331506796774,-0.7692371108101144,-3.4352993820598217,-0.4325780845595264,-2.8749239211184863,-0.6391314428724899,-0.3944258357885131,2.7189528645971803,2.1121352722738957,-3.8671415141241567,1.5889759411949502,0.15457348650063288,1.3576909495273866,-1.1281460417829656,1.4762549045567626,-1.1952484650558601,0.09873432335465826,2.9483151245725274,1.3447473054897054,1.2310813141489478,-1.2668992993950436
0.0,5.0,101.87124012278218,1.4376840024343382,-0.011644017814208318,-0.5192742137154519,-4.971229002051702,2.02434554144041,-0.9974709772782097,-1.9038617131217106,2.333863338075179,-0.49748410326953163,-0.08788369617587291,-0.0022405086802985696,-1.0334081429469193,-2.369482429038558,-0.9890573744116082,-2.813877504920252,0.839926111574408,0.6420401191263251,3.165178209493287,3.1462049341711245,1.580726941492733,2.5365965126866805,0.5982770499583304,0.3379134635957036,-1.7989275020020536,-0.9975220744479457,1.8236781259697676,-3.2384341472613265,1.096813334362744,-0.004965714110501285,0.8481155967022824
0.0,6.0,98.4556465813243,2.1590544504747107,-1.2471845316438421,-1.0971285366550365,-1.0581160893932817,0.4297007973689616,1.353158441875862,0.0032271368726575628,-3.4508816878032844,-0.0766457274976769,3.1274380877165324,1.7749455190849441,1.3621566413337922,-0.36723805128427844,0.9387135343168617,3.794752438262294,1.513107777311179,2.0645896847223772,1.4513422417659785,-3.4468881041854744,-0.12351315385212769,-1.5234852094818163,2.041189787471396,4.616255802025387,2.3466163370427644,-0.006206570304364348,2.9430555261327083,-0.9132473483042035,-6.706084769799659,-1.149144772666892,0.72302768985164
0.0,7.0,99.20069556973195,0.42690620745492547,0.34934727202120286,0.47394292614123185,-1.9238055078578364,-0.6724496378260783,-0.9392422359647224,1.3835683882013743,0.25249983137790843,-1.476729014953774,-0.1469091221292172,2.6590185819643644,0.17538529715263831,1.6791391278694032,0.7060501449995431,-1.5782552190304044,-0.05604286778147441,-0.5678116728458888,0.37843222700359674,1.8455849974142426,1.2481746093543071,-3.950448626282643,2.442608587801823,-1.9239828546271243,0.2567220773573428,-0.7936236977255596,-0.44914828985756805,0.22241644967347785,0.23115552696558203,2.634280075046842,-1.725322958750504
0.0,8.0,97.03709895118503,-0.747948737452495,2.6460286102459802,-2.7722180462374157,2.155330956426049,1.4468617638088337,-2.946070540088717,1.1252695839890108,2.111697929242465,-0.06919913603520457,-3.854785748069736,1.1249394203069936,0.5384436526916886,1.8067458405275687,-3.120337211220699,-2.0564165096106173,2.4012278467669157,-2.4049831738774152,0.1939757494120998,-0.5449123705963571,-1.1807027480670875,-1.2531408240070676,3.4717786098352446,-1.4739555573926268,-1.890870579663894,-0.6856377544796791,0.3190346347889066,-4.745381483341085,1.7622978288572382,1.7773432537818368,-0.5146225416655685
0.0,9.0,100.15449152692025,-3.1648438598157926,4.0646431165359385,-2.5071544126864764,-1.5484801769489598,0.21301687305411876,0.7732554684228847,0.9168507192286516,3.069637421065225,-1.7166874103629675,-0.47454379442707306,0.9454273983798489,2.230841956551004,-1.7969705594739915,6.830446967667752,0.07975778598698532,1.2663409997377795,2.2575335070705735,-2.2947292819998597,-1.882688718769839,-3.0240663238483103,1.1357055148553394,1.2527753793180323,3.1983499454230273,2.7285243290637906,-1.08721799357564,0.7885251924153469,-1.6054742111397018,1.2222727659933472,0.3273990853569637,3.2024324264718302
0.0,10.0,100.17549466237028,-4.122672301878636,2.986716112486461,-0.1514661764324489,1.5494244844435616,4.164903924394719,0.12469558015586846,-3.552963686113229,0.6543275362729488,0.9901381365978517,-0.7094089676152772,0.4626759798314336,-0.47875480337425186,1.1045954803830853,-4.724250118371528,-2.4244808242037177,-3.2297071757991804,-1.5214497323028535,-0.9065981190800225,-0.8714529973115268,-0.06706662774353034,-3.944320555299755,-0.014508320681044157,3.592750172884674,0.0769999634473201,1.2036162458707775,-0.7071289596292472,-1.9211053876850486,1.3012002041213069,3.0812146426658176,0.31581902007276846
0.0,11.0,101.05943738573175,0.2667087580676736,-2.609543118464914,-1.8050706781613477,1.2967380543566556,0.9195307969117552,2.905982341877244,1.2333248788337055,2.2421186639892166,-2.606967223942821,0.6258256669353565,3.482015579899052,0.9642849758904265,0.6645659347119407,3.362189306868867,-1.054541284817372,-0.1900394308365622,1.6918513319843287,1.6640765283321455,-3.94098488956446,-1.3759355694094126,-1.8958572615200144,1.9056173020053573,-2.246425652423769,1.1032448335030818,-3.321240671972737,0.6502884806304332,-0.46522887871131446,1.6548872066971856,1.2202564569599503,0.14102360883019555
0.0,12.0,100.29889109699556,0.5833335694207765,0.8526751399297112,0.8951393511487875,-1.533343262695118,-1.9101139594593137,-0.5868506991373675,-4.139634208028323,-0.3765784312155267,2.0027550039073474,-1.9312806739729735,0.03423006229041514,-0.6444886354861507,0.40348016426350464,0.39495642523917196,2.540631126245351,0.4019571685083082,3.608837520463146,0.3380266401878116,-2.3980600848533915,3.1800995733379853,4.047892987219009,2.124374373594453,4.2163116188661,-0.7513951158822669,0.12863495510945894,-0.7241749989558197,0.3833631543919197,0.2901795108418682,2.8896532053969715,-2.088149124105171
