Step,Velocity
0,8.881784197001252e-16
1,8.881784197001252e-16
2,0.0
3,8.881784197001252e-16
4,8.881784197001252e-16
5,8.881784197001252e-16
6,0.0
7,0.0
8,8.881784197001252e-16
9,1.7763568394002505e-15
10,2.6645352591003757e-15
11,1.7763568394002505e-15
12,8.881784197001252e-16
13,8.881784197001252e-16
14,0.0
15,0.0
16,8.881784197001252e-16
17,8.881784197001252e-16
18,0.0
19,0.0
20,2.6645352591003757e-15
21,8.881784197001252e-16
22,1.7763568394002505e-15
23,8.881784197001252e-16
24,0.0
25,0.0
26,8.881784197001252e-16
27,8.881784197001252e-16
28,1.7763568394002505e-15
29,2.6645352591003757e-15
30,1.7763568394002505e-15
31,0.0
32,0.0
33,1.7763568394002505e-15
34,1.7763568394002505e-15
35,8.881784197001252e-16
36,0.0
37,8.881784197001252e-16
38,0.0
39,8.881784197001252e-16
40,0.0
41,0.000265933687580322
42,0.0018837941927696278
43,0.005535739376679061
44,0.00938144462891799
45,0.012021172078074294
46,0.01306063195505569
47,0.013536763428987797
48,0.013726171973270418
49,0.013854998617259362
50,0.013911960246383082
51,0.013986362504727623
52,0.013993168637367326
53,0.013988971316408971
54,0.01398477525445152
55,0.01398058045112549
56,0.01397638690605607
57,0.014075900079122405
58,0.014103537214124273
59,0.013990295694466859
60,0.013291333310198716
61,0.012731865213388538
62,0.012100183863458902
63,0.011397802286904124
64,0.010623868338096365
65,0.009682083370798011
66,0.008943526510513777
67,0.008411202253819638
68,0.008001778219563604
69,0.0075845541625643165
70,0.007152524835182028
71,0.006880388378989188
72,0.006655748581711585
73,0.006267305396828959
74,0.006006315515733718
75,0.005763303699417577
76,0.005605754892941128
77,0.005406134217747827
78,0.005289247119432794
79,0.005092414199420858
80,0.004899209135423632
81,0.004820737336240555
82,0.004681410321613733
83,0.004489095950066968
84,0.004416445492386067
85,0.0043109869868587225
86,0.0041704344437931695
87,0.004114374515310715
88,0.003977131336204032
89,0.003926271516515811
90,0.003807688086569172
91,0.003695740077679588
92,0.0036416392322244917
93,0.0034775287193911097
94,0.0033892226940528403
95,0.0033295404793820538
96,0.0032236535115757192
97,0.003177192222779013
98,0.0030787758071255666
99,0.0029996755535384168
100,0.0029506323925518885
101,0.002861739174643496
102,0.0028020309930907317
103,0.002690256538452118
104,0.002657185749275648
105,0.002568759918048613
106,0.0025515401849069974
107,0.0024634929726943255
108,0.0024356750827259077
109,0.0023830484304676602
110,0.002278518715511879
111,0.0022114772538905925
112,0.0021218412121299934
113,0.002058544230592041
114,0.00201142366098761
115,0.001989805805891365
116,0.0019357450513943775
117,0.0018801526607434838
118,0.001838070925813895
119,0.0018003615920161309
120,0.0017787390143695347
121,0.0017444095384551161
122,0.00170587392836552
123,0.0016767144279015156
124,0.0016474344328925028
125,0.001610528298082059
126,0.0015652301192776719
127,0.001532548427018554
128,0.0015035608010220969
129,0.0014743618240782297
130,0.0014762339404539304
131,0.001459200825711271
132,0.0014179015749267165
133,0.0013942394504118383
134,0.001392644232603324
135,0.001366210805129775
136,0.0013244154348539539
137,0.0013031801859453296
138,0.0012768835104681742
139,0.00125185761126545
140,0.0012293883554814755
141,0.001212120876194156
142,0.0011890101579501433
143,0.0011658033443655569
144,0.0011719500039610864
145,0.0011572366672600864
146,0.0011529163703043466
147,0.0011434809708292804
148,0.0011380013952289048
149,0.0011028888211965793
150,0.0010898285188725154
151,0.0010806479226328491
152,0.0010772600554220801
153,0.001088819440751898
154,0.0010543669977272074
155,0.0010360837288470037
156,0.0010458848241547969
157,0.0010243676584869021
158,0.0010176916503699118
159,0.0010334825938356218
160,0.0010138009348388266
161,0.0009964217349027749
162,0.0010036783429079321
163,0.0009810864421417875
164,0.0009835637571864453
165,0.0009758800768153719
166,0.0009903159715873855
167,0.0009660042435148952
168,0.0009539727423701905
169,0.0009725752149423172
170,0.000972847931753229
171,0.0005254814460835533
172,9.87215824581611e-05
